id,station,gridblock,timestamp,latitude,longitude,polyCoords,timeOfDay,day,temp,windSpeed,windDirection,icon,shortForecast,longForecast
4825,LWX,"81,77",2018-03-16:12:00:00,39.08536076,-77.42217076,"[[39.09775992304, -77.434464964615], [39.07582106384, -77.438147320086], [39.072960007424, -77.409879452172], [39.094898563505, -77.406191303087], [39.09775992304, -77.434464964615]]",Tuesday Night,3/20/2018,31,12 mph,NE,"https://api.weather.gov/icons/land/night/snow,80/snow,70?size=medium",Rain And Snow,"Rain and snow. Cloudy, with a low around 31. Chance of precipitation is 80%."
4826,LWX,"81,77",2018-03-16:12:00:00,39.08536076,-77.42217076,"[[39.09775992304, -77.434464964615], [39.07582106384, -77.438147320086], [39.072960007424, -77.409879452172], [39.094898563505, -77.406191303087], [39.09775992304, -77.434464964615]]",Wednesday,3/21/2018,39,9 mph,N,"https://api.weather.gov/icons/land/day/snow,70/snow,60?size=medium",Light Snow Likely,"Snow likely before 8am, then rain and snow likely. Mostly cloudy, with a high near 39. Chance of precipitation is 70%."
4827,LWX,"81,77",2018-03-16:12:00:00,39.08536076,-77.42217076,"[[39.09775992304, -77.434464964615], [39.07582106384, -77.438147320086], [39.072960007424, -77.409879452172], [39.094898563505, -77.406191303087], [39.09775992304, -77.434464964615]]",Wednesday Night,3/21/2018,29,9 mph,N,"https://api.weather.gov/icons/land/night/snow,60/snow,30?size=medium",Rain And Snow Likely then Chance Snow Showers,"Rain and snow likely before 8pm, then a chance of snow showers. Mostly cloudy, with a low around 29. Chance of precipitation is 60%."
4828,LWX,"81,77",2018-03-16:12:00:00,39.08536076,-77.42217076,"[[39.09775992304, -77.434464964615], [39.07582106384, -77.438147320086], [39.072960007424, -77.409879452172], [39.094898563505, -77.406191303087], [39.09775992304, -77.434464964615]]",Thursday,3/22/2018,44,7 to 10 mph,NW,"https://api.weather.gov/icons/land/day/snow,30/snow?size=medium",Chance Snow Showers,"A chance of snow showers before 8am, then a slight chance of rain and snow showers. Partly sunny, with a high near 44. Chance of precipitation is 30%."
4829,LWX,"81,77",2018-03-16:12:00:00,39.08536076,-77.42217076,"[[39.09775992304, -77.434464964615], [39.07582106384, -77.438147320086], [39.072960007424, -77.409879452172], [39.094898563505, -77.406191303087], [39.09775992304, -77.434464964615]]",Thursday Night,3/22/2018,29,9 mph,NW,https://api.weather.gov/icons/land/night/snow/sct?size=medium,Slight Chance Rain And Snow Showers then Partly Cloudy,"A slight chance of rain and snow showers before 8pm. Partly cloudy, with a low around 29."
4830,LWX,"81,81",2018-03-16:12:00:00,39.17309588,-77.40741763,"[[39.185486236519, -77.419721149473], [39.163566200812, -77.423408058658], [39.160703933826, -77.39511700131], [39.182623667847, -77.391424291681], [39.185486236519, -77.419721149473]]",This Afternoon,3/16/2018,42,17 to 21 mph,NW,https://api.weather.gov/icons/land/day/wind_few?size=medium,Sunny,"Sunny, with a high near 42. Northwest wind 17 to 21 mph, with gusts as high as 36 mph. Little or no snow accumulation expected."
4831,LWX,"81,81",2018-03-16:12:00:00,39.17309588,-77.40741763,"[[39.185486236519, -77.419721149473], [39.163566200812, -77.423408058658], [39.160703933826, -77.39511700131], [39.182623667847, -77.391424291681], [39.185486236519, -77.419721149473]]",Tonight,3/16/2018,25,5 to 20 mph,NW,https://api.weather.gov/icons/land/night/few?size=medium,Mostly Clear,"Mostly clear, with a low around 25. Northwest wind 5 to 20 mph, with gusts as high as 33 mph."
4832,LWX,"81,81",2018-03-16:12:00:00,39.17309588,-77.40741763,"[[39.185486236519, -77.419721149473], [39.163566200812, -77.423408058658], [39.160703933826, -77.39511700131], [39.182623667847, -77.391424291681], [39.185486236519, -77.419721149473]]",Saturday,3/17/2018,40,5 to 8 mph,W,"https://api.weather.gov/icons/land/day/sleet,50/sleet,60?size=medium",Sleet Likely,"Sleet likely and rain and snow likely after 11am. Mostly cloudy, with a high near 40. West wind 5 to 8 mph. Chance of precipitation is 60%. New rainfall amounts less than a tenth of an inch possible."
4833,LWX,"81,81",2018-03-16:12:00:00,39.17309588,-77.40741763,"[[39.185486236519, -77.419721149473], [39.163566200812, -77.423408058658], [39.160703933826, -77.39511700131], [39.182623667847, -77.391424291681], [39.185486236519, -77.419721149473]]",Saturday Night,3/17/2018,25,3 to 8 mph,NW,"https://api.weather.gov/icons/land/night/sleet,20/sct?size=medium",Slight Chance Sleet then Partly Cloudy,"A slight chance of sleet and a slight chance of rain and snow before 8pm. Partly cloudy, with a low around 25. Northwest wind 3 to 8 mph. Chance of precipitation is 20%. New rainfall amounts less than a tenth of an inch possible."
4834,LWX,"81,81",2018-03-16:12:00:00,39.17309588,-77.40741763,"[[39.185486236519, -77.419721149473], [39.163566200812, -77.423408058658], [39.160703933826, -77.39511700131], [39.182623667847, -77.391424291681], [39.185486236519, -77.419721149473]]",Sunday,3/18/2018,52,2 to 9 mph,NW,https://api.weather.gov/icons/land/day/few?size=medium,Sunny,"Sunny, with a high near 52. Northwest wind 2 to 9 mph."
4835,LWX,"81,81",2018-03-16:12:00:00,39.17309588,-77.40741763,"[[39.185486236519, -77.419721149473], [39.163566200812, -77.423408058658], [39.160703933826, -77.39511700131], [39.182623667847, -77.391424291681], [39.185486236519, -77.419721149473]]",Sunday Night,3/18/2018,28,2 to 9 mph,NW,https://api.weather.gov/icons/land/night/few?size=medium,Mostly Clear,"Mostly clear, with a low around 28."
4836,LWX,"81,81",2018-03-16:12:00:00,39.17309588,-77.40741763,"[[39.185486236519, -77.419721149473], [39.163566200812, -77.423408058658], [39.160703933826, -77.39511700131], [39.182623667847, -77.391424291681], [39.185486236519, -77.419721149473]]",Monday,3/19/2018,50,5 mph,NE,https://api.weather.gov/icons/land/day/sct?size=medium,Mostly Sunny,"Mostly sunny, with a high near 50."
4837,LWX,"81,81",2018-03-16:12:00:00,39.17309588,-77.40741763,"[[39.185486236519, -77.419721149473], [39.163566200812, -77.423408058658], [39.160703933826, -77.39511700131], [39.182623667847, -77.391424291681], [39.185486236519, -77.419721149473]]",Monday Night,3/19/2018,33,5 to 8 mph,E,"https://api.weather.gov/icons/land/night/snow,40?size=medium",Chance Rain And Snow,"A chance of rain and snow after 8pm. Mostly cloudy, with a low around 33. Chance of precipitation is 40%."
4838,LWX,"81,81",2018-03-16:12:00:00,39.17309588,-77.40741763,"[[39.185486236519, -77.419721149473], [39.163566200812, -77.423408058658], [39.160703933826, -77.39511700131], [39.182623667847, -77.391424291681], [39.185486236519, -77.419721149473]]",Tuesday,3/20/2018,39,7 to 12 mph,NE,"https://api.weather.gov/icons/land/day/snow,80?size=medium",Rain And Snow,"A chance of snow before 8am, then rain and snow. Cloudy, with a high near 39. Chance of precipitation is 80%."
4839,LWX,"81,81",2018-03-16:12:00:00,39.17309588,-77.40741763,"[[39.185486236519, -77.419721149473], [39.163566200812, -77.423408058658], [39.160703933826, -77.39511700131], [39.182623667847, -77.391424291681], [39.185486236519, -77.419721149473]]",Tuesday Night,3/20/2018,30,12 mph,NE,"https://api.weather.gov/icons/land/night/snow,80/snow,70?size=medium",Rain And Snow,"Rain and snow. Cloudy, with a low around 30. Chance of precipitation is 80%."
4840,LWX,"81,81",2018-03-16:12:00:00,39.17309588,-77.40741763,"[[39.185486236519, -77.419721149473], [39.163566200812, -77.423408058658], [39.160703933826, -77.39511700131], [39.182623667847, -77.391424291681], [39.185486236519, -77.419721149473]]",Wednesday,3/21/2018,38,10 mph,N,"https://api.weather.gov/icons/land/day/snow,70/snow,60?size=medium",Light Snow Likely,"Snow likely before 8am, then rain and snow likely. Mostly cloudy, with a high near 38. Chance of precipitation is 70%."
4841,LWX,"81,81",2018-03-16:12:00:00,39.17309588,-77.40741763,"[[39.185486236519, -77.419721149473], [39.163566200812, -77.423408058658], [39.160703933826, -77.39511700131], [39.182623667847, -77.391424291681], [39.185486236519, -77.419721149473]]",Wednesday Night,3/21/2018,28,9 mph,N,"https://api.weather.gov/icons/land/night/snow,60/snow,30?size=medium",Rain And Snow Likely then Chance Snow Showers,"Rain and snow likely before 8pm, then a chance of snow showers. Mostly cloudy, with a low around 28. Chance of precipitation is 60%."
4842,LWX,"81,81",2018-03-16:12:00:00,39.17309588,-77.40741763,"[[39.185486236519, -77.419721149473], [39.163566200812, -77.423408058658], [39.160703933826, -77.39511700131], [39.182623667847, -77.391424291681], [39.185486236519, -77.419721149473]]",Thursday,3/22/2018,43,7 to 10 mph,NW,"https://api.weather.gov/icons/land/day/snow,30/snow?size=medium",Chance Snow Showers,"A chance of snow showers before 8am, then a slight chance of rain and snow showers. Partly sunny, with a high near 43. Chance of precipitation is 30%."
4843,LWX,"81,81",2018-03-16:12:00:00,39.17309588,-77.40741763,"[[39.185486236519, -77.419721149473], [39.163566200812, -77.423408058658], [39.160703933826, -77.39511700131], [39.182623667847, -77.391424291681], [39.185486236519, -77.419721149473]]",Thursday Night,3/22/2018,28,10 mph,NW,https://api.weather.gov/icons/land/night/snow/sct?size=medium,Slight Chance Rain And Snow Showers then Partly Cloudy,"A slight chance of rain and snow showers before 8pm. Partly cloudy, with a low around 28."
4844,LWX,"82,100",2018-03-16:12:00:00,39.58645392,-77.30862064,"[[39.598827721428, -77.320949819389], [39.576948865745, -77.324672693669], [39.574078506353, -77.296294374697], [39.595957066203, -77.292565659671], [39.598827721428, -77.320949819389]]",This Afternoon,3/16/2018,42,16 to 21 mph,NW,https://api.weather.gov/icons/land/day/wind_sct?size=medium,Mostly Sunny,"Mostly sunny, with a high near 42. Northwest wind 16 to 21 mph, with gusts as high as 36 mph. Little or no snow accumulation expected."
4845,LWX,"82,100",2018-03-16:12:00:00,39.58645392,-77.30862064,"[[39.598827721428, -77.320949819389], [39.576948865745, -77.324672693669], [39.574078506353, -77.296294374697], [39.595957066203, -77.292565659671], [39.598827721428, -77.320949819389]]",Tonight,3/16/2018,24,6 to 20 mph,W,https://api.weather.gov/icons/land/night/few?size=medium,Mostly Clear,"Mostly clear, with a low around 24. West wind 6 to 20 mph, with gusts as high as 33 mph."
4846,LWX,"82,100",2018-03-16:12:00:00,39.58645392,-77.30862064,"[[39.598827721428, -77.320949819389], [39.576948865745, -77.324672693669], [39.574078506353, -77.296294374697], [39.595957066203, -77.292565659671], [39.598827721428, -77.320949819389]]",Saturday,3/17/2018,40,8 mph,W,"https://api.weather.gov/icons/land/day/sleet,20/sleet,30?size=medium",Chance Sleet,"A chance of sleet and a chance of rain and snow between 11am and 5pm. Partly sunny, with a high near 40. West wind around 8 mph. Chance of precipitation is 30%."
4847,LWX,"82,100",2018-03-16:12:00:00,39.58645392,-77.30862064,"[[39.598827721428, -77.320949819389], [39.576948865745, -77.324672693669], [39.574078506353, -77.296294374697], [39.595957066203, -77.292565659671], [39.598827721428, -77.320949819389]]",Saturday Night,3/17/2018,25,2 to 8 mph,NW,https://api.weather.gov/icons/land/night/sct?size=medium,Partly Cloudy,"Partly cloudy, with a low around 25. Northwest wind 2 to 8 mph."
4848,LWX,"82,100",2018-03-16:12:00:00,39.58645392,-77.30862064,"[[39.598827721428, -77.320949819389], [39.576948865745, -77.324672693669], [39.574078506353, -77.296294374697], [39.595957066203, -77.292565659671], [39.598827721428, -77.320949819389]]",Sunday,3/18/2018,52,2 to 10 mph,NW,https://api.weather.gov/icons/land/day/few?size=medium,Sunny,"Sunny, with a high near 52. Northwest wind 2 to 10 mph."
4849,LWX,"82,100",2018-03-16:12:00:00,39.58645392,-77.30862064,"[[39.598827721428, -77.320949819389], [39.576948865745, -77.324672693669], [39.574078506353, -77.296294374697], [39.595957066203, -77.292565659671], [39.598827721428, -77.320949819389]]",Sunday Night,3/18/2018,27,2 to 10 mph,NW,https://api.weather.gov/icons/land/night/few?size=medium,Mostly Clear,"Mostly clear, with a low around 27."
4850,LWX,"82,100",2018-03-16:12:00:00,39.58645392,-77.30862064,"[[39.598827721428, -77.320949819389], [39.576948865745, -77.324672693669], [39.574078506353, -77.296294374697], [39.595957066203, -77.292565659671], [39.598827721428, -77.320949819389]]",Monday,3/19/2018,49,1 to 5 mph,NE,https://api.weather.gov/icons/land/day/sct?size=medium,Mostly Sunny,"Mostly sunny, with a high near 49."
4851,LWX,"82,100",2018-03-16:12:00:00,39.58645392,-77.30862064,"[[39.598827721428, -77.320949819389], [39.576948865745, -77.324672693669], [39.574078506353, -77.296294374697], [39.595957066203, -77.292565659671], [39.598827721428, -77.320949819389]]",Monday Night,3/19/2018,31,6 mph,E,https://api.weather.gov/icons/land/night/snow?size=medium,Slight Chance Rain And Snow,"A slight chance of rain and snow after 8pm. Mostly cloudy, with a low around 31."
4852,LWX,"82,100",2018-03-16:12:00:00,39.58645392,-77.30862064,"[[39.598827721428, -77.320949819389], [39.576948865745, -77.324672693669], [39.574078506353, -77.296294374697], [39.595957066203, -77.292565659671], [39.598827721428, -77.320949819389]]",Tuesday,3/20/2018,39,5 to 10 mph,NE,"https://api.weather.gov/icons/land/day/snow,80?size=medium",Rain And Snow,"A slight chance of snow before 8am, then rain and snow. Cloudy, with a high near 39. Chance of precipitation is 80%."
4853,LWX,"82,100",2018-03-16:12:00:00,39.58645392,-77.30862064,"[[39.598827721428, -77.320949819389], [39.576948865745, -77.324672693669], [39.574078506353, -77.296294374697], [39.595957066203, -77.292565659671], [39.598827721428, -77.320949819389]]",Tuesday Night,3/20/2018,30,10 mph,NE,"https://api.weather.gov/icons/land/night/snow,80/snow,70?size=medium",Rain And Snow,"Rain and snow. Cloudy, with a low around 30. Chance of precipitation is 80%."
4854,LWX,"82,100",2018-03-16:12:00:00,39.58645392,-77.30862064,"[[39.598827721428, -77.320949819389], [39.576948865745, -77.324672693669], [39.574078506353, -77.296294374697], [39.595957066203, -77.292565659671], [39.598827721428, -77.320949819389]]",Wednesday,3/21/2018,39,9 mph,N,"https://api.weather.gov/icons/land/day/snow,70/snow,60?size=medium",Light Snow Likely,"Snow likely before 8am, then rain and snow likely. Mostly cloudy, with a high near 39. Chance of precipitation is 70%."
4855,LWX,"82,100",2018-03-16:12:00:00,39.58645392,-77.30862064,"[[39.598827721428, -77.320949819389], [39.576948865745, -77.324672693669], [39.574078506353, -77.296294374697], [39.595957066203, -77.292565659671], [39.598827721428, -77.320949819389]]",Wednesday Night,3/21/2018,28,8 mph,N,"https://api.weather.gov/icons/land/night/snow,60/snow,30?size=medium",Rain And Snow Likely then Chance Snow Showers,"Rain and snow likely before 8pm, then a chance of snow showers. Mostly cloudy, with a low around 28. Chance of precipitation is 60%."
4856,LWX,"82,100",2018-03-16:12:00:00,39.58645392,-77.30862064,"[[39.598827721428, -77.320949819389], [39.576948865745, -77.324672693669], [39.574078506353, -77.296294374697], [39.595957066203, -77.292565659671], [39.598827721428, -77.320949819389]]",Thursday,3/22/2018,43,6 to 9 mph,NW,"https://api.weather.gov/icons/land/day/snow,30/snow?size=medium",Chance Snow Showers,"A chance of snow showers before 8am, then a slight chance of rain and snow showers. Partly sunny, with a high near 43. Chance of precipitation is 30%."
4857,LWX,"82,100",2018-03-16:12:00:00,39.58645392,-77.30862064,"[[39.598827721428, -77.320949819389], [39.576948865745, -77.324672693669], [39.574078506353, -77.296294374697], [39.595957066203, -77.292565659671], [39.598827721428, -77.320949819389]]",Thursday Night,3/22/2018,27,9 mph,NW,https://api.weather.gov/icons/land/night/snow/sct?size=medium,Slight Chance Rain And Snow Showers then Partly Cloudy,"A slight chance of rain and snow showers before 8pm. Partly cloudy, with a low around 27."
4858,LWX,"82,41",2018-03-16:12:00:00,38.29125624,-77.52580683,"[[38.303693252888, -77.538010173577], [38.281670009338, -77.54164410036], [38.278817684485, -77.513606331301], [38.300840612915, -77.509966698466], [38.303693252888, -77.538010173577]]",This Afternoon,3/16/2018,49,15 mph,NW,https://api.weather.gov/icons/land/day/few?size=medium,Sunny,"Sunny, with a high near 49. Northwest wind around 15 mph, with gusts as high as 25 mph."
4859,LWX,"82,41",2018-03-16:12:00:00,38.29125624,-77.52580683,"[[38.303693252888, -77.538010173577], [38.281670009338, -77.54164410036], [38.278817684485, -77.513606331301], [38.300840612915, -77.509966698466], [38.303693252888, -77.538010173577]]",Tonight,3/16/2018,26,1 to 15 mph,NW,https://api.weather.gov/icons/land/night/few?size=medium,Mostly Clear,"Mostly clear, with a low around 26. Northwest wind 1 to 15 mph, with gusts as high as 25 mph."
4860,LWX,"82,41",2018-03-16:12:00:00,38.29125624,-77.52580683,"[[38.303693252888, -77.538010173577], [38.281670009338, -77.54164410036], [38.278817684485, -77.513606331301], [38.300840612915, -77.509966698466], [38.303693252888, -77.538010173577]]",Saturday,3/17/2018,42,1 to 5 mph,SW,"https://api.weather.gov/icons/land/day/snow_fzra,70/snow_fzra,80?size=medium",Sleet Likely,"Sleet likely and a slight chance of freezing rain and rain and snow after 8am. Partly sunny, with a high near 42. Southwest wind 1 to 5 mph. Chance of precipitation is 80%. Little or no snow accumulation expected."
4861,LWX,"82,41",2018-03-16:12:00:00,38.29125624,-77.52580683,"[[38.303693252888, -77.538010173577], [38.281670009338, -77.54164410036], [38.278817684485, -77.513606331301], [38.300840612915, -77.509966698466], [38.303693252888, -77.538010173577]]",Saturday Night,3/17/2018,28,5 mph,NW,"https://api.weather.gov/icons/land/night/rain,40/bkn?size=medium",Chance Light Rain then Mostly Cloudy,"A chance of rain before 8pm. Mostly cloudy, with a low around 28. Northwest wind around 5 mph. Chance of precipitation is 40%. New rainfall amounts less than a tenth of an inch possible."
4862,LWX,"82,41",2018-03-16:12:00:00,38.29125624,-77.52580683,"[[38.303693252888, -77.538010173577], [38.281670009338, -77.54164410036], [38.278817684485, -77.513606331301], [38.300840612915, -77.509966698466], [38.303693252888, -77.538010173577]]",Sunday,3/18/2018,55,5 mph,NW,https://api.weather.gov/icons/land/day/few?size=medium,Sunny,"Sunny, with a high near 55. Northwest wind around 5 mph."
4863,LWX,"82,41",2018-03-16:12:00:00,38.29125624,-77.52580683,"[[38.303693252888, -77.538010173577], [38.281670009338, -77.54164410036], [38.278817684485, -77.513606331301], [38.300840612915, -77.509966698466], [38.303693252888, -77.538010173577]]",Sunday Night,3/18/2018,30,0 to 5 mph,W,https://api.weather.gov/icons/land/night/few?size=medium,Mostly Clear,"Mostly clear, with a low around 30."
4864,LWX,"82,41",2018-03-16:12:00:00,38.29125624,-77.52580683,"[[38.303693252888, -77.538010173577], [38.281670009338, -77.54164410036], [38.278817684485, -77.513606331301], [38.300840612915, -77.509966698466], [38.303693252888, -77.538010173577]]",Monday,3/19/2018,51,3 mph,E,https://api.weather.gov/icons/land/day/bkn?size=medium,Partly Sunny,"Partly sunny, with a high near 51."
4865,LWX,"82,41",2018-03-16:12:00:00,38.29125624,-77.52580683,"[[38.303693252888, -77.538010173577], [38.281670009338, -77.54164410036], [38.278817684485, -77.513606331301], [38.300840612915, -77.509966698466], [38.303693252888, -77.538010173577]]",Monday Night,3/19/2018,36,6 mph,E,"https://api.weather.gov/icons/land/night/rain,60/snow,60?size=medium",Light Rain Likely then Rain And Snow Likely,"Rain likely between 8pm and 2am, then rain and snow likely. Mostly cloudy, with a low around 36. Chance of precipitation is 60%."
4866,LWX,"82,41",2018-03-16:12:00:00,38.29125624,-77.52580683,"[[38.303693252888, -77.538010173577], [38.281670009338, -77.54164410036], [38.278817684485, -77.513606331301], [38.300840612915, -77.509966698466], [38.303693252888, -77.538010173577]]",Tuesday,3/20/2018,44,5 to 10 mph,NE,"https://api.weather.gov/icons/land/day/snow,80?size=medium",Rain And Snow,"Rain and snow. Cloudy, with a high near 44. Chance of precipitation is 80%."
4867,LWX,"82,41",2018-03-16:12:00:00,38.29125624,-77.52580683,"[[38.303693252888, -77.538010173577], [38.281670009338, -77.54164410036], [38.278817684485, -77.513606331301], [38.300840612915, -77.509966698466], [38.303693252888, -77.538010173577]]",Tuesday Night,3/20/2018,33,10 mph,N,"https://api.weather.gov/icons/land/night/snow,80/snow,60?size=medium",Rain And Snow,"Rain and snow. Cloudy, with a low around 33. Chance of precipitation is 80%."
4868,LWX,"82,41",2018-03-16:12:00:00,38.29125624,-77.52580683,"[[38.303693252888, -77.538010173577], [38.281670009338, -77.54164410036], [38.278817684485, -77.513606331301], [38.300840612915, -77.509966698466], [38.303693252888, -77.538010173577]]",Wednesday,3/21/2018,42,10 mph,N,"https://api.weather.gov/icons/land/day/snow,60/snow,50?size=medium",Rain And Snow Likely,"Rain and snow likely. Mostly cloudy, with a high near 42. Chance of precipitation is 60%."
4869,LWX,"82,41",2018-03-16:12:00:00,38.29125624,-77.52580683,"[[38.303693252888, -77.538010173577], [38.281670009338, -77.54164410036], [38.278817684485, -77.513606331301], [38.300840612915, -77.509966698466], [38.303693252888, -77.538010173577]]",Wednesday Night,3/21/2018,30,6 to 9 mph,N,"https://api.weather.gov/icons/land/night/snow,50/snow,30?size=medium",Chance Rain And Snow then Chance Snow Showers,"A chance of rain and snow before 8pm, then a chance of snow showers. Mostly cloudy, with a low around 30. Chance of precipitation is 50%."
4870,LWX,"82,41",2018-03-16:12:00:00,38.29125624,-77.52580683,"[[38.303693252888, -77.538010173577], [38.281670009338, -77.54164410036], [38.278817684485, -77.513606331301], [38.300840612915, -77.509966698466], [38.303693252888, -77.538010173577]]",Thursday,3/22/2018,47,8 mph,NW,"https://api.weather.gov/icons/land/day/snow,30/snow?size=medium",Chance Snow Showers,"A chance of snow showers before 8am, then a slight chance of rain and snow showers. Partly sunny, with a high near 47. Chance of precipitation is 30%."
4871,LWX,"82,41",2018-03-16:12:00:00,38.29125624,-77.52580683,"[[38.303693252888, -77.538010173577], [38.281670009338, -77.54164410036], [38.278817684485, -77.513606331301], [38.300840612915, -77.509966698466], [38.303693252888, -77.538010173577]]",Thursday Night,3/22/2018,30,8 mph,NW,https://api.weather.gov/icons/land/night/rain_showers/bkn?size=medium,Slight Chance Rain Showers then Mostly Cloudy,"A slight chance of rain showers before 8pm. Mostly cloudy, with a low around 30."
4872,LWX,"82,45",2018-03-16:12:00:00,38.37931083,-77.51125098,"[[38.391741411168, -77.523463171482], [38.369732290907, -77.527102246764], [38.366878707759, -77.499041644335], [38.388887514266, -77.495396855241], [38.391741411168, -77.523463171482]]",This Afternoon,3/16/2018,48,15 mph,NW,https://api.weather.gov/icons/land/day/few?size=medium,Sunny,"Sunny, with a high near 48. Northwest wind around 15 mph, with gusts as high as 26 mph."
4873,LWX,"82,45",2018-03-16:12:00:00,38.37931083,-77.51125098,"[[38.391741411168, -77.523463171482], [38.369732290907, -77.527102246764], [38.366878707759, -77.499041644335], [38.388887514266, -77.495396855241], [38.391741411168, -77.523463171482]]",Tonight,3/16/2018,25,2 to 15 mph,NW,https://api.weather.gov/icons/land/night/few?size=medium,Mostly Clear,"Mostly clear, with a low around 25. Northwest wind 2 to 15 mph, with gusts as high as 25 mph."
4874,LWX,"82,45",2018-03-16:12:00:00,38.37931083,-77.51125098,"[[38.391741411168, -77.523463171482], [38.369732290907, -77.527102246764], [38.366878707759, -77.499041644335], [38.388887514266, -77.495396855241], [38.391741411168, -77.523463171482]]",Saturday,3/17/2018,42,5 mph,W,"https://api.weather.gov/icons/land/day/snow_fzra,70/snow_fzra,80?size=medium",Sleet Likely,"Sleet likely and a slight chance of freezing rain and rain and snow after 8am. Partly sunny, with a high near 42. West wind around 5 mph. Chance of precipitation is 80%. Little or no snow accumulation expected."
4875,LWX,"82,45",2018-03-16:12:00:00,38.37931083,-77.51125098,"[[38.391741411168, -77.523463171482], [38.369732290907, -77.527102246764], [38.366878707759, -77.499041644335], [38.388887514266, -77.495396855241], [38.391741411168, -77.523463171482]]",Saturday Night,3/17/2018,27,5 mph,NW,"https://api.weather.gov/icons/land/night/rain,40/bkn?size=medium",Chance Light Rain then Mostly Cloudy,"A chance of rain before 8pm. Mostly cloudy, with a low around 27. Northwest wind around 5 mph. Chance of precipitation is 40%. New rainfall amounts less than a tenth of an inch possible."
4876,LWX,"82,45",2018-03-16:12:00:00,38.37931083,-77.51125098,"[[38.391741411168, -77.523463171482], [38.369732290907, -77.527102246764], [38.366878707759, -77.499041644335], [38.388887514266, -77.495396855241], [38.391741411168, -77.523463171482]]",Sunday,3/18/2018,55,6 mph,NW,https://api.weather.gov/icons/land/day/few?size=medium,Sunny,"Sunny, with a high near 55. Northwest wind around 6 mph."
4877,LWX,"82,45",2018-03-16:12:00:00,38.37931083,-77.51125098,"[[38.391741411168, -77.523463171482], [38.369732290907, -77.527102246764], [38.366878707759, -77.499041644335], [38.388887514266, -77.495396855241], [38.391741411168, -77.523463171482]]",Sunday Night,3/18/2018,30,1 to 6 mph,W,https://api.weather.gov/icons/land/night/few?size=medium,Mostly Clear,"Mostly clear, with a low around 30."
4878,LWX,"82,45",2018-03-16:12:00:00,38.37931083,-77.51125098,"[[38.391741411168, -77.523463171482], [38.369732290907, -77.527102246764], [38.366878707759, -77.499041644335], [38.388887514266, -77.495396855241], [38.391741411168, -77.523463171482]]",Monday,3/19/2018,52,5 mph,E,https://api.weather.gov/icons/land/day/sct?size=medium,Mostly Sunny,"Mostly sunny, with a high near 52."
4879,LWX,"82,45",2018-03-16:12:00:00,38.37931083,-77.51125098,"[[38.391741411168, -77.523463171482], [38.369732290907, -77.527102246764], [38.366878707759, -77.499041644335], [38.388887514266, -77.495396855241], [38.391741411168, -77.523463171482]]",Monday Night,3/19/2018,36,7 mph,E,"https://api.weather.gov/icons/land/night/rain,60/snow,60?size=medium",Light Rain Likely then Rain And Snow Likely,"Rain likely between 8pm and 2am, then rain and snow likely. Mostly cloudy, with a low around 36. Chance of precipitation is 60%."
4880,LWX,"82,45",2018-03-16:12:00:00,38.37931083,-77.51125098,"[[38.391741411168, -77.523463171482], [38.369732290907, -77.527102246764], [38.366878707759, -77.499041644335], [38.388887514266, -77.495396855241], [38.391741411168, -77.523463171482]]",Tuesday,3/20/2018,44,6 to 12 mph,NE,"https://api.weather.gov/icons/land/day/snow,80?size=medium",Rain And Snow,"Rain and snow. Cloudy, with a high near 44. Chance of precipitation is 80%."
4881,LWX,"82,45",2018-03-16:12:00:00,38.37931083,-77.51125098,"[[38.391741411168, -77.523463171482], [38.369732290907, -77.527102246764], [38.366878707759, -77.499041644335], [38.388887514266, -77.495396855241], [38.391741411168, -77.523463171482]]",Tuesday Night,3/20/2018,33,12 mph,N,"https://api.weather.gov/icons/land/night/snow,80/snow,60?size=medium",Rain And Snow,"Rain and snow. Cloudy, with a low around 33. Chance of precipitation is 80%."
4882,LWX,"82,45",2018-03-16:12:00:00,38.37931083,-77.51125098,"[[38.391741411168, -77.523463171482], [38.369732290907, -77.527102246764], [38.366878707759, -77.499041644335], [38.388887514266, -77.495396855241], [38.391741411168, -77.523463171482]]",Wednesday,3/21/2018,42,10 mph,N,"https://api.weather.gov/icons/land/day/snow,60/snow,50?size=medium",Rain And Snow Likely,"Rain and snow likely. Mostly cloudy, with a high near 42. Chance of precipitation is 60%."
4883,LWX,"82,45",2018-03-16:12:00:00,38.37931083,-77.51125098,"[[38.391741411168, -77.523463171482], [38.369732290907, -77.527102246764], [38.366878707759, -77.499041644335], [38.388887514266, -77.495396855241], [38.391741411168, -77.523463171482]]",Wednesday Night,3/21/2018,30,9 mph,N,"https://api.weather.gov/icons/land/night/snow,50/snow,30?size=medium",Chance Rain And Snow then Chance Snow Showers,"A chance of rain and snow before 8pm, then a chance of snow showers. Mostly cloudy, with a low around 30. Chance of precipitation is 50%."
4884,LWX,"82,45",2018-03-16:12:00:00,38.37931083,-77.51125098,"[[38.391741411168, -77.523463171482], [38.369732290907, -77.527102246764], [38.366878707759, -77.499041644335], [38.388887514266, -77.495396855241], [38.391741411168, -77.523463171482]]",Thursday,3/22/2018,47,9 mph,NW,"https://api.weather.gov/icons/land/day/snow,30/snow?size=medium",Chance Snow Showers,"A chance of snow showers before 8am, then a slight chance of rain and snow showers. Partly sunny, with a high near 47. Chance of precipitation is 30%."
